created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Oct 21 23:32:56 +0000 2023;1715873835181084938;"@adearmando61 Anda slalu mengajari org memakai logika dan akalsehat. Tp sayang anda sendiri mengingkarinya. Semua yg terjd saat ini, mulai dr putusan MK dan Dicalonkannya Gibran semakin membuat masy muak, krn mencium bau amin nepotisme. Jd salahkan sj org disekeliling jkwi. Bukan masyarakat.";0;0;0;0;in;1120259852754755584;1715690345974075874;HalimRudianto;https://twitter.com/HalimRudianto/status/1715873835181084938
Sat Oct 21 23:32:50 +0000 2023;1715873809826554333;"Nah ini sebetulnya aslinya kemarahan GM, Densi dan pendukung ganjar lainnya ketika gibran cawapres prabowo, bukan takut ganjar kalah dari prabowo, tapi takut pendukung prabowo kabur ke Anies :D  Selamat pagi dari Lembang";0;1;0;9;in;35016758;1715873809826554333;rustamaji;https://twitter.com/rustamaji/status/1715873809826554333
Sat Oct 21 23:32:43 +0000 2023;1715873780982309205;"@rahmaniarbaftim @armangn8 @golkar_id @airlangga_hrt @gibran_tweet Kalo pilihanmu menang . Kalian hny akan melongo pd akhirnya. Bila pasangan "pagi" prabowo gibran, sah mencalonkan.    dan drakor ini mampu membawa pemirsah  termehek mehek. 😄😄😄😄😄😄😄😄";0;0;0;0;in;1680940130406895616;1715675319318069295;tora80614748823;https://twitter.com/tora80614748823/status/1715873780982309205
Sat Oct 21 23:32:43 +0000 2023;1715873780822835258;"@Naz_lira @gibran_tweet Hati2.. Bau2nya ada upaya makar utk menjatuhkan pemerintahan yg sah spt 2001.. Tar ujung2nya wkt gagal malah ditunjukan kekelompok lain.. Yg bakar2 malah cuci tangan";0;0;0;0;in;1602259844299255808;1715667207508865030;Wedhuzjr;https://twitter.com/Wedhuzjr/status/1715873780822835258
Sat Oct 21 23:32:39 +0000 2023;1715873764632920373;"@ZUL_Hasan @gibran_tweet Pan pan Pan Jilarannya semakin Mapan";0;0;0;0;in;2938850246;1715580339392020513;Jonikemod44Niir;https://twitter.com/Jonikemod44Niir/status/1715873764632920373
Sat Oct 21 23:32:34 +0000 2023;1715873742646321331;"@KompasTV @Suka_kopi @gibran_tweet Apa hasil tindak lanjut ???";0;1;0;1;in;131814756;1715627353337106729;susno2g;https://twitter.com/susno2g/status/1715873742646321331
Sat Oct 21 23:32:21 +0000 2023;1715873689764577441;"@sidrotulmntaha @triwul82 @jokowi @gibran_tweet Jangan di komporin rek, mesakno, masa depannya masih panjang";0;0;0;0;in;1341136537;1715748951318798827;Robinbinbin1;https://twitter.com/Robinbinbin1/status/1715873689764577441
Sat Oct 21 23:32:17 +0000 2023;1715873672957935711;"@whenicusmile @Dennysiregar7 Lah ini baru pas jawabnya.  Bravo Prabowo Gibran";0;0;0;0;in;1438045768208683010;1715850650544652709;batikadiluhung;https://twitter.com/batikadiluhung/status/1715873672957935711
Sat Oct 21 23:32:17 +0000 2023;1715873671779364974;"@wal_hasbi @harris_new2 @Fahrihamzah @gibran_tweet Ludah sendiri";0;0;0;0;in;1177135738749456385;1715741272831676699;maju_mas;https://twitter.com/maju_mas/status/1715873671779364974
Sat Oct 21 23:32:11 +0000 2023;1715873645665583151;"@Menu_Dasi @__AnakKolong Aku juga heran melek dari jam satu ngga pakai bantuan kopi ,,padahal klo masak udah kopi dua gelas,,,  Entah kenapa Gibran yg bermain kupingku yg panas akhirnya aku bertahan melek tanpa kopi karena aku nggak punya kopi";0;1;0;1;in;1549298454869864448;1715829001112178838;GURUKU_85;https://twitter.com/GURUKU_85/status/1715873645665583151
Sat Oct 21 23:32:08 +0000 2023;1715873636337537150;"@gogo74070675957 @kompascom @gibran_tweet Kebijakan bapakmu banyak perlu dikoreksi bran @gibran_tweet ,mo contoh? Premium ilng..PPn dari 10 ke 11% itu aj ud bkin susah! Blm lain".....tw diri gt loh";0;0;0;0;in;1628901472321835008;1715748420462546994;EkoApan;https://twitter.com/EkoApan/status/1715873636337537150
Sat Oct 21 23:31:58 +0000 2023;1715873594159632753;"Pendukung @ganjarpranowo sedang kejang kejang massal. Tidak terima @gibran_tweet Jadi cawapres @prabowo  Kalau Ganjar emang oke, emang hebat, emang keren. Knp harus takut dengan Gibran jadi cawapres Prabowo cebong? Semua org berhak dipilih dan memilih itu UUD 45, bangke";0;0;0;0;in;1434155272465833987;1715873594159632753;diankrtn;https://twitter.com/diankrtn/status/1715873594159632753
Sat Oct 21 23:31:50 +0000 2023;1715873559191634280;"menyikapi pencapresan Gibran, diperaturan KPU yg terbaru atas keputusan MK , harus ada ijin presiden, kita tunggu berapa hr kedepan ya gengs , apa yg akan terjadi dgn dansa2 politik para elite....sabar ojo kesusu  ojo grusa grusu...😂😂😂";0;0;0;0;in;110416756;1715873559191634280;TTheodore;https://twitter.com/TTheodore/status/1715873559191634280
Sat Oct 21 23:31:47 +0000 2023;1715873547527340114;"@anismatta @gibran_tweet Ketemu orang sakti kemudian memujanya, ustadz jadi terlihat cemen. Apes bangsa ini...";0;0;0;0;in;1610405864137199616;1715742425761865756;Safrudi41997956;https://twitter.com/Safrudi41997956/status/1715873547527340114
Sat Oct 21 23:31:46 +0000 2023;1715873543781773401;"@PandamPamungkas @gibran_tweet @Fahrihamzah Percaya aja sama omongan politik😂, anies dulu juga gitu ga akan nyalon kalo prabowo nyalon 😂";0;1;0;2;in;1112515830045011968;1715757265888960853;arfakevin16;https://twitter.com/arfakevin16/status/1715873543781773401
Sat Oct 21 23:31:43 +0000 2023;1715873529441513613;"Diusungnya Gibran sebagai Cawapres Prabowo sangat menguntung kan GANJAR-MAHFUD, sebab ' gambaran ' seorang LANSIA yg pernah stroke dan punya sisi gelap pelanggar HAM telah tertanam dibenak PUBLIK.  Apalagi Cawapresnya cuma seorang Bocah Cilik.";0;0;0;0;in;1482221598254202880;1715873529441513613;EddyLana5;https://twitter.com/EddyLana5/status/1715873529441513613
Sat Oct 21 23:31:42 +0000 2023;1715873523728847269;"@thelastprince65 @TeddGus @prabowo @ganjarpranowo @gibran_tweet @jokowi @PDI_Perjuangan @Gerindra Bagi keluarga JKW, peradaban dibangun mumpung masih berkuasa, meski itu beradaban barbar nir budi pekerti sekalipun. Jadi fix ini ya, semua ini tentang Orba dan Cendana.";0;0;0;1;in;979289741114748928;1715740966379000310;Hectorhecko;https://twitter.com/Hectorhecko/status/1715873523728847269
Sat Oct 21 23:31:36 +0000 2023;1715873499410243712;"@Gerindra @prabowo bakal menang kalau wapres nya @gibran_tweet";0;0;0;0;in;1659050000385708032;1715578316768600518;nuthreesary;https://twitter.com/nuthreesary/status/1715873499410243712
Sat Oct 21 23:31:34 +0000 2023;1715873491214565697;"@gibran_tweet  anak polah bopo kepradah...";0;0;2;2;in;1499312081912623107;1715873491214565697;PWisanggeni07;https://twitter.com/PWisanggeni07/status/1715873491214565697
Sat Oct 21 23:31:29 +0000 2023;1715873468829548920;"Ini Gibran belum fix kan? Wkwk jadi watir sama Erick Thohir, tapi lebih watir lagi sama Ridwan Kamil, ini bapak satu ke mana ya kok gak kesebut-sebut lagi 😭";0;0;0;0;in;3018480188;1715873468829548920;darkdecembre;https://twitter.com/darkdecembre/status/1715873468829548920
Sat Oct 21 23:31:19 +0000 2023;1715873427754791390;"@Fahrihamzah @gibran_tweet Saya yakin partai nya si Fahri hamzah akan seperti PSI";0;0;0;0;in;1706255822869970944;1715741272831676699;HarisJakro30278;https://twitter.com/HarisJakro30278/status/1715873427754791390
Sat Oct 21 23:31:13 +0000 2023;1715873405751464326;"@0404_idris @WongKEDU_ Gibran sdh pamitan dg Ibu Puan.";0;0;0;0;in;1693078493163347968;1715757395237052820;christiti_26;https://twitter.com/christiti_26/status/1715873405751464326
Sat Oct 21 23:31:08 +0000 2023;1715873383450304839;"@Tan_Mar3M Temannya saja berfikiran cerdas,, mosok si partai besar Golkar maupun pendukungnya kualisi Prabowo ini gak mikir ya, apalagi kakek Wowo ini sudah sering sakit-sakitan,giman nantinya bila Wowo lg berhalangan,,lalu Gibran yg gantikan atau bapaknya yang setir Gibran 😇😇😇";0;0;0;0;in;1451823330151976961;1715562549696237872;MuhammadGhilm14;https://twitter.com/MuhammadGhilm14/status/1715873383450304839
Sat Oct 21 23:31:01 +0000 2023;1715873354132144145;"@Fahrihamzah @gibran_tweet Penjilat";0;0;0;0;in;1575814525219004417;1715741272831676699;Jamaludin140176;https://twitter.com/Jamaludin140176/status/1715873354132144145
Sat Oct 21 23:31:01 +0000 2023;1715873353079325133;"@PartaiSocmed Pdip kok Tidak berani Pecat Gibran ya Tum?";0;0;0;0;in;726984904680964096;1715785222208606708;AkbarWasito;https://twitter.com/AkbarWasito/status/1715873353079325133
Sat Oct 21 23:31:01 +0000 2023;1715873352550879481;"@dennyindrayana Seharusnya Gibran menolak dengan tegas...";0;0;0;0;in;2673216385;1715327019008115058;bentos191;https://twitter.com/bentos191/status/1715873352550879481
Sat Oct 21 23:31:00 +0000 2023;1715873348469899554;"@genx36545403 @jokowi @gibran_tweet @kaesangp Jokowi tidak akan pernah lupa dengan kalimat ini";0;0;0;0;in;1482502239562645504;1715668498939367790;fasli_ade;https://twitter.com/fasli_ade/status/1715873348469899554
Sat Oct 21 23:30:57 +0000 2023;1715873336973238601;"@gibran_tweet Kepantasan, pengalaman dan nasehat teman pun, ngga perlu..racun kekuasaan telah merasuk jauh..silahkan saja. Makan kalian tahta dan kekuasaan. Makan sampe sempoyongan.";0;0;0;0;in;1343047023067480064;1715757265888960853;MataunTuon;https://twitter.com/MataunTuon/status/1715873336973238601
Sat Oct 21 23:30:56 +0000 2023;1715873331822682217;"@SBYudhoyono Pak jangan mau kalau ditemuin sama mas gibran, bilang saja lagi sibuk.";0;0;0;0;in;1939841192;1715762380578447488;AnggaBM17;https://twitter.com/AnggaBM17/status/1715873331822682217
Sat Oct 21 23:30:47 +0000 2023;1715873296661836217;"@VIVAcoid Bila PDIP pecat Gibran dari walikota gimana nasibnya ini wkwkwk";0;1;0;1;in;1477845439764332547;1715762138076352637;Abiburu;https://twitter.com/Abiburu/status/1715873296661836217
Sat Oct 21 23:30:42 +0000 2023;1715873275203801491;"@adearmando61 Pak Ade kok picik sih ? Gak sadar Wowo bisa berhalangan tetap ? Udh 72 thn ! Lalu kita dptkan presiden Gibran yg lugu ! yg tdk berwibawa ! Menko², Menteri² mana mao respek sm dia !  Kacau nih pak Ade !";0;0;0;0;in;125911074;1715518622955978818;pitersim;https://twitter.com/pitersim/status/1715873275203801491
Sat Oct 21 23:30:40 +0000 2023;1715873266232074503;"@anismatta @gibran_tweet Kirain anis baswedan ini yg nge twit wkwk";0;0;0;0;in;1492848282355515395;1715742425761865756;DennySeggssegar;https://twitter.com/DennySeggssegar/status/1715873266232074503
Sat Oct 21 23:30:33 +0000 2023;1715873235928330553;"@ardibhironx @ZUL_Hasan @gibran_tweet @OnlyFrens Baru mau ngetweet gini, udah keduluan 🤣🤣";0;0;0;0;in;162246291;1715580339392020513;gabusrangers;https://twitter.com/gabusrangers/status/1715873235928330553
Sat Oct 21 23:30:31 +0000 2023;1715873228399501368;"@gibran_tweet OPORTUNIS..hahaha..smua dilakonin";0;0;0;0;in;826909214;1715757265888960853;AnguszReyza;https://twitter.com/AnguszReyza/status/1715873228399501368
Sat Oct 21 23:30:26 +0000 2023;1715873205460836681;"@islah_bahrawi @Dennysiregar7 Padahal sampean bener lho cak, ga ada sedikitpun unsur sarkasme sama sekali, cuma menanyakan dg bhs sederhana, yg meng counter malah orang yg bapaknya dibela mati2an agar tdk digulingkan musuh2 kejinya.  buat mas @gibran_tweet, sampean salah banyak dan sangat tidak sopan, miris !";0;0;0;6;in;1120878793504092160;1715784734062886984;LensaHijau09;https://twitter.com/LensaHijau09/status/1715873205460836681
Sat Oct 21 23:30:25 +0000 2023;1715873200821940493;"@Fahrihamzah @gibran_tweet Wenak yaaa...";0;0;0;0;in;1636523058516365312;1715741272831676699;robert71388;https://twitter.com/robert71388/status/1715873200821940493
Sat Oct 21 23:30:22 +0000 2023;1715873190034198570;"@OposisiCerdas Sakit hati sama Gibran, pelampiasan sama Anies... 😂";0;0;0;0;in;234212335;1714896157145694331;luckytoem;https://twitter.com/luckytoem/status/1715873190034198570
Sat Oct 21 23:30:21 +0000 2023;1715873187437895909;"@gibran_tweet Berarti mas wali kayak aldi taher kemaren ya?  1 orang tp mau masuk dua partai 🤭  Wiiidiiih...keren 👍👍  Awokawokawokawok🤭";0;0;0;0;in;1356474835443060736;1715586272474153032;ZulaikaSugiarto;https://twitter.com/ZulaikaSugiarto/status/1715873187437895909
Sat Oct 21 23:30:16 +0000 2023;1715873163064779214;"@NOTASLIMBOY gibran maju, pilpres udh kelar.      tinggal atur angka, ketok tengah malem.";0;1;0;3;in;1210505846553079808;1715761378282323988;djoniecash2;https://twitter.com/djoniecash2/status/1715873163064779214
Sat Oct 21 23:30:15 +0000 2023;1715873162527957213;"Gibran tuh emang kenapa si kyungsu banget 😭😭 ketawa canggungnya mana setipe";0;0;0;0;in;67769896;1715873162527957213;nitacipta;https://twitter.com/nitacipta/status/1715873162527957213
Sat Oct 21 23:30:14 +0000 2023;1715873157603823820;"@moenandhard @FriedaMargaret2 @Dennysiregar7 @gibran_tweet Setuju sih.. Tapi kalau ane sih lebih jijik berkongsi dg dulu mengolok2 PKI, main fitnah, kasar, dan bukan siapa2 yg berjasa mengantar ke jabatan skrg. Dan emangnya dg pindah kongsi ini tidak diolok2 jg? selebihnya sih terserah keputusan si politisi wong sudah beranak 2 juga.";0;0;0;1;in;1112989499217203200;1715784734062886984;masagus56557279;https://twitter.com/masagus56557279/status/1715873157603823820
Sat Oct 21 23:30:14 +0000 2023;1715873157188632621;"@ParapatYohanes @DrPullmanrogers @StefanAntonio__ @airlangga_hrt @ridwankamil @gibran_tweet @PDI_Perjuangan @Dennysiregar7 terus jadi ingat yg ini🤭, https://t.co/dJcims4VrU";0;1;0;1;in;1102080977457696769;1715764253360349644;g4kta;https://twitter.com/g4kta/status/1715873157188632621
Sat Oct 21 23:30:14 +0000 2023;1715873154428731445;"@gibran_tweet Mas Wali dateng bawa pisang pasti 🤣😂🤣  buktinya mereka kalem";0;0;0;0;in;2499680852;1715757265888960853;inibowoitubukan;https://twitter.com/inibowoitubukan/status/1715873154428731445
Sat Oct 21 23:30:13 +0000 2023;1715873152784576561;"@pengarang_sajak Sampah idiot penjilat tinja gibran ini hanya bisa ngarang dan menuduh pihak lain saja bisanya.... 🤣🤣🤣🤣🤣";0;0;0;0;in;731279250;1715591789791600882;babikampunq;https://twitter.com/babikampunq/status/1715873152784576561
Sat Oct 21 23:30:07 +0000 2023;1715873128302432310;"@iphankiedis @yunartowijaya Yg murahan itu loe. Kami pendukung jkwi dulu, tp kini menolak keras Gibran. Masa krn anak presiden dg mudahnya didorong naik menjd R2 ? Tanpa pengalaman panjang, sdh mau langsung memimpin negara ?? Hanya org gila dan goblok mau memilihnya. Kami tetap GP - MD utk indonesia maju.";0;0;0;0;in;1120259852754755584;1715749563343253768;HalimRudianto;https://twitter.com/HalimRudianto/status/1715873128302432310
Sat Oct 21 23:30:01 +0000 2023;1715873101656006879;"@Fahrihamzah @gibran_tweet Para ketum dan gerombolan nya jadi penyembah berhala " bocil " hahahaha...";0;0;0;7;in;2798875490;1715741272831676699;royrohadi99;https://twitter.com/royrohadi99/status/1715873101656006879
Sat Oct 21 23:30:00 +0000 2023;1715873096299597984;"Bocoran, Tugu Proklamasi Bakal Jadi Tempat Deklarasi Prabowo-Gibran! https://t.co/N73Jbjtgef";0;1;0;0;in;1243804423001763841;1715873096299597984;democrazymedia;https://twitter.com/democrazymedia/status/1715873096299597984
Sat Oct 21 23:30:00 +0000 2023;1715873096278942034;"Bersamaan mencuatnya nama Gibran Rakabuming Raka yang diusung Partai Golkar, Prabowo Subianto belum memastikan pelaksanaan deklarasi dirinya bersama Gibran sebagai bacapres.   Simak berita selengkapnya di https://t.co/rnNoXVzpOD #HardNews_Politik #NewsOne #CariBeritaditvOne https://t.co/ntQGT3tZc5";1;5;1;8;in;55507370;1715873096278942034;tvOneNews;https://twitter.com/tvOneNews/status/1715873096278942034
Sat Oct 21 23:29:56 +0000 2023;1715873080634122368;"@PandamPamungkas @gibran_tweet @Fahrihamzah Ga bakal inget, kan otaknya udah ga ada";0;0;0;0;in;1680065607935627264;1715757265888960853;Diiputra01;https://twitter.com/Diiputra01/status/1715873080634122368
Sat Oct 21 23:29:47 +0000 2023;1715873044680589743;"@memelord_666666 pdip anteng ajah gibrang jadi cawapres prabowo, supaya nnti kalo ganjar kalah prabowo menang pdip berbalik dukungan ke gibran supaya pdip bisa tetap berkuasa juga dipemerintahan   huehuehuehue";0;0;0;0;in;347753102;1715648973795672356;12Februari23;https://twitter.com/12Februari23/status/1715873044680589743
Sat Oct 21 23:29:29 +0000 2023;1715872966226198628;"@alisyarief Malu sambil tutup muka dg 2 telapak tangan mak banteng. Batinnya mak mega, duhh kah salah saya pilih mafud Tahunya gitu milih gibran aja yg kemenangannya bisa mutlak..";0;0;0;1;in;1605229851966730240;1715868111654846577;_Meneerreno69;https://twitter.com/_Meneerreno69/status/1715872966226198628
Sat Oct 21 23:29:24 +0000 2023;1715872946462277755;"Demokrat sih yg kasian. Ngambek dari Anies karena ga dapet slot cawapres, gabung prabowo. Kasih statement akan dukung Prabowo. Eh yg jadi cawapresnya Gibran yg mana lebih kecil dibanding AHY wkwk. Mau pindah ganjar ga akur ama PDIP, balik lagi malu wkwk";1;3;2;3;in;60314320;1715872946462277755;gallantpratama;https://twitter.com/gallantpratama/status/1715872946462277755
Sat Oct 21 23:29:18 +0000 2023;1715872920931848681;"Apakah pengetahuanmu tentang Gibran jauh lebih baik dari pak Prabowo?";0;3;0;7;in;1603576856573509633;1715872920931848681;Kimberley_2024;https://twitter.com/Kimberley_2024/status/1715872920931848681
Sat Oct 21 23:29:15 +0000 2023;1715872908239843668;"@jokowi @gibran_tweet ketika dihadapkan pada kesempatan utk berkuasa mereka jadi orang orang bodoh , otaknya korslet.";0;0;0;0;in;1639237287593775105;1715872908239843668;Candra7799;https://twitter.com/Candra7799/status/1715872908239843668
Sat Oct 21 23:29:11 +0000 2023;1715872891907211634;"@HusinShihab @gibran_tweet @jokowi Hidup ini di era zaman Mahkamah Keluarga";0;0;0;0;in;1608317053294854144;1715506085740822614;denmaspudji;https://twitter.com/denmaspudji/status/1715872891907211634
Sat Oct 21 23:28:47 +0000 2023;1715872789377458340;"Aku ditanya orang: bro sebagai pendukung Jokowi, kamu pilih beliau tiga periode, apa andai menang Gibran wakilnya Prabowo melanjutkan program kedepan.  Milih yg pertama kalau aturannya bisa.";0;0;0;2;in;1634004396005822464;1715872789377458340;BlytheEverywhe1;https://twitter.com/BlytheEverywhe1/status/1715872789377458340
Sat Oct 21 23:28:35 +0000 2023;1715872740266463468;"@TeddGus @prabowo @ganjarpranowo @gibran_tweet @jokowi @PDI_Perjuangan @Gerindra IQ kalian dari dulu 200 sekolam, kini defisit 🤣";0;0;0;0;in;1464371134271471618;1715740966379000310;bramhuge;https://twitter.com/bramhuge/status/1715872740266463468
Sat Oct 21 23:28:31 +0000 2023;1715872724940431840;"@NurulHuda300704 @bentangnegeri Politik itu dinamis, berubah setiap saat. Kl menganggap gibran atau jokowi mencla-mencle itu artinya memang beda level. Level tinggi sama level sorak2 tok. Yg ngomong mencla-mencle itu krn ga punya nilai tawar makanya ga bisa mencla-mencle. Coba diinget2 lg, politikus mana yg ga?";0;1;0;0;in;960773334;1715863317405933994;miskiy28;https://twitter.com/miskiy28/status/1715872724940431840
Sat Oct 21 23:28:28 +0000 2023;1715872713083084936;"'Kalau memang nggak suka PDIP, ya silakan, tapi jangan nggak milih Gibran, dia kan Golkar'  Wkwkwkwk";0;0;0;0;in;630194732;1715872713083084936;ajijanuar14;https://twitter.com/ajijanuar14/status/1715872713083084936
Sat Oct 21 23:28:23 +0000 2023;1715872690681336180;"@monalizonk @50ngoku @blontankpoer Faktanya nggak. Kan privel ga hrs tiket presiden  Jadiin menteri  Kata kadrun dulu ga bisa ngapa2in Jadiin ketua dpr, tapi siapa yg krg jelas klo pengendalinya mega dan tokoh2 senior pdip Skrg puan jauh lbh baik.  Gibran jg bisa begitu.";0;0;0;1;in;1704863099629731840;1715708324833116381;Pamankarta;https://twitter.com/Pamankarta/status/1715872690681336180
Sat Oct 21 23:28:14 +0000 2023;1715872654685872633;"@sonny_ichsan @FaGtng @gibran_tweet Masih berharap ada keajaiban si .. tp sudahlah. Everybody has his choice. Mungkin ini waktunya let them go..just hope to our country will be ok, with or without them.";0;0;0;0;in;1603573356330196993;1714607213531271233;himawan4578;https://twitter.com/himawan4578/status/1715872654685872633
Sat Oct 21 23:28:14 +0000 2023;1715872653280764170;"@Kimberley_2024 Rupanya neng ini blm ngerti knp Sy kirim video itu...jika betul itu terlaksana sedang Gibran sdh di gadang2 jd cawapres otomatis Prabowo mundur dan Gibran yg maju ,itulah yg di inginkan Jokowi.";1;1;0;0;in;1604274215246770176;1715870995427590361;abhie_000;https://twitter.com/abhie_000/status/1715872653280764170
Sat Oct 21 23:28:13 +0000 2023;1715872647693934964;"@Anak__Ogi @gibran_tweet Kayak bapaknya katanya gak impor beras, nyata mau impor beras 1 juta ton dari cina 🤣";0;0;0;0;in;350131860;1715732604333486282;ganung_sadewa;https://twitter.com/ganung_sadewa/status/1715872647693934964
Sat Oct 21 23:28:07 +0000 2023;1715872624054845782;"@Orangbiasaajeh @RagilSemar Capres nya sdh 2x stroke, Gibran bersama Tim nya pasti gampang banyak cara si Wowo dipinggirkan bisa via KPK bahkan diusir dr dunia...";0;0;0;0;in;1572001806435356672;1712403718547882163;DFiel56;https://twitter.com/DFiel56/status/1715872624054845782
Sat Oct 21 23:28:06 +0000 2023;1715872617742409991;"@ZUL_Hasan @gibran_tweet Pan pan pan,,,,ikut dukung biar aman🤣🤣🤣";0;0;0;0;in;1246289326742196225;1715580339392020513;CuciTangan7;https://twitter.com/CuciTangan7/status/1715872617742409991
Sat Oct 21 23:28:06 +0000 2023;1715872617637577207;"Bapak Mahfud jangan pura² lupa, bahwa bapak bagian dari Rezim ini dan Harus menegakkan hukum bukan mengkritik se-olah2 bukan bagian rezim ini 🫣  PDIP Prabowo-Gibran Golkar Sarwendah Geli Mo Salah Peto Malming Di rumah RIP Legend #AMINkanIndonesia  Ruben Pak SBY kebangun Salak";0;1;0;0;in;54549619;1715872617637577207;Reivolusi;https://twitter.com/Reivolusi/status/1715872617637577207
Sat Oct 21 23:28:05 +0000 2023;1715872616953888848;"@Dennysiregar7 gibran maju, pilpres udh kelar.      tinggal atur angka, ketok tengah malem.";0;0;0;0;in;1210505846553079808;1715796486578147717;djoniecash2;https://twitter.com/djoniecash2/status/1715872616953888848
Sat Oct 21 23:28:04 +0000 2023;1715872612205957585;"@ParapatYohanes @DrPullmanrogers @StefanAntonio__ @airlangga_hrt @ridwankamil @gibran_tweet @PDI_Perjuangan @Dennysiregar7 betul "tangan kuat" yg di mata kita sangat baik, polos 🤭 https://t.co/iEgZNSoz5Q";0;1;0;1;in;1102080977457696769;1715764253360349644;g4kta;https://twitter.com/g4kta/status/1715872612205957585
Sat Oct 21 23:27:57 +0000 2023;1715872580190745052;"@ZUL_Hasan @gibran_tweet Goblok";0;0;0;0;in;977030529798217728;1715580339392020513;Zulheri66131972;https://twitter.com/Zulheri66131972/status/1715872580190745052
Sat Oct 21 23:27:56 +0000 2023;1715872575962903001;"Ya iyalah siap tinggal pindah partai aja gampang yg penting bisa jadi cawapres dulu kan mas @gibran_tweet  soal etika itu sih nomer seratus";0;0;0;0;in;55737082;1715872575962903001;jojo_botak;https://twitter.com/jojo_botak/status/1715872575962903001
Sat Oct 21 23:27:46 +0000 2023;1715872536150540454;"@KompasTV @gibran_tweet Jadi pingin muntah lihatnya asu asu";0;0;0;0;in;1548818250397794304;1715627353337106729;iswantoismet3;https://twitter.com/iswantoismet3/status/1715872536150540454
Sat Oct 21 23:27:37 +0000 2023;1715872495935656257;"@gibran_tweet pengkhianat";0;0;0;0;in;1639237287593775105;1715872495935656257;Candra7799;https://twitter.com/Candra7799/status/1715872495935656257
Sat Oct 21 23:27:25 +0000 2023;1715872448984551638;"@anismatta @gibran_tweet iya bang, setidaknya partai baru (orangnya lama) perlu nebeng elektabilitas, wabil khusus anak presiden, btw kenapa cabut dari pks? followernya ga nambah² ya?";0;0;0;2;in;705089053981413376;1715742425761865756;deKerkhovens;https://twitter.com/deKerkhovens/status/1715872448984551638
Sat Oct 21 23:27:19 +0000 2023;1715872421373419775;"@kompascom Kemungkinan besar Gibran tak berani mencalonkan diri sebagai CAWAPRES Prabowo, dan Prabowo (KIM) juga tak berani mencalonkan Gibran sebagai CAWAPRES untuk mendampingi CAPRES Prabowo S. Karena ada ancaman sanksi partai utk anggota yg membangkang sambil memberikan tawaran menteri.";0;0;0;1;in;98419575;1715871226223358188;muh_haddad;https://twitter.com/muh_haddad/status/1715872421373419775
Sat Oct 21 23:27:15 +0000 2023;1715872406810800496;"@KompasTV @gibran_tweet Episode selanjutnya akan seru kirain cm di sinetron dan telenovela kisah spt ini demi kekuasaan...two thumbs down...karena blm nyampai picknya...";0;0;0;0;in;1408281397303726083;1715627353337106729;DexanIkhsan;https://twitter.com/DexanIkhsan/status/1715872406810800496
Sat Oct 21 23:27:11 +0000 2023;1715872388418847036;"@Naz_lira @gibran_tweet Kadrun teriak² hanyut dibawa arus "Parkir air, kagak ada yg dengerin...  Tragis amat nasib Drunn 🤣🤣🤣";0;0;0;0;in;1225102307798339584;1715667207508865030;BoyMart78237185;https://twitter.com/BoyMart78237185/status/1715872388418847036
Sat Oct 21 23:27:05 +0000 2023;1715872364230316162;"Gibran Rakabuming Diusung jadi Cawapres Prabowo, Polda Jawa Tengah Bantah Penerbitan SKCK https://t.co/Fl1ypkyYal";1;1;0;1;in;58880688;1715872364230316162;pikiran_rakyat;https://twitter.com/pikiran_rakyat/status/1715872364230316162
Sat Oct 21 23:27:02 +0000 2023;1715872349315314031;"@WendraR2 @rachlannashidik @Bnie18 Sudah telat sekarang .. kl partai gak dukung Gibran gk bakal bisa ikut pemilu 2029. Tapi sebagai kader,  pengurus partai pilihlah yang terbaik AMIN";0;0;0;1;in;1603539029831471105;1715523987479150892;IrwanIs36647816;https://twitter.com/IrwanIs36647816/status/1715872349315314031
Sat Oct 21 23:27:00 +0000 2023;1715872343791374472;"Kenapa yah dari tim pendukung @ganjarpranowo yg tidak pernah menerima @gibran_tweet menjadi cawapres @prabowo Sebenci itukah Ganjar dgn Gibran, takut dirinya tersaingi ? Ganjar ini bukanlah tokoh yg baik. Dikerahkan para buzzerpnya utk menjelekan Jokowi.";0;0;0;1;in;1434155272465833987;1715872343791374472;diankrtn;https://twitter.com/diankrtn/status/1715872343791374472
Sat Oct 21 23:26:55 +0000 2023;1715872323126128724;"Pasangan @prabowo @gibran_tweet   Pasangan Konseptual, Bukan Sensasional Bukan Pencitraan  Jujur Tampil Adanya, Bukan Plastik Mengelabui Rakyat   Mereka Bukan Calon Pemimpin Yg Membeli Penghargaan, seperti calon pemimpin yg bermasalah dgn Korupsi E-KTP   #Prabowo_Gibran https://t.co/9TrpNlp0ee";0;0;0;1;in;1603616092613513216;1715872323126128724;yantanu2_08;https://twitter.com/yantanu2_08/status/1715872323126128724
